"date","locality","state","location_detail","online","type","title","macroevent","actors","organizations","participants","claims","valence","issues","size_text","size_low","size_high","size_mean","size_cat","arrests","arrests_any","injuries_crowd","injuries_crowd_any","injuries_police","injuries_police_any","property_damage","property_damage_any","chemical_agents","participant_measures","police_measures","participant_deaths","police_deaths","source_1","source_2","source_3","source_4","source_5","source_6","source_7","source_8","source_9","source_10","source_11","source_12","source_13","source_14","source_15","source_16","source_17","source_18","source_19","source_20","source_21","source_22","source_23","source_24","source_25","source_26","source_27","source_28","source_29","source_30","notes","lat","lon","resolved_locality","resolved_county","resolved_state","fips_code"
2019-09-20,"Bar Harbor","ME","Village Green",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","300.0",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.facebook.com/events/village-green-bar-harbor/global-climate-strike-bar-harbor-me/2476579869287170/","https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.387612","-68.203912","Bar Harbor","Hancock County","ME","23009"
2019-09-20,"Bar Harbor","ME","Village Green",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","300.0",300,300,300,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.facebook.com/events/village-green-bar-harbor/global-climate-strike-bar-harbor-me/2476579869287170/","https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.387612","-68.203912","Bar Harbor","Hancock County","ME","23009"
2019-09-20,"Bar Harbor","ME","Bar Harbor Village Green",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19 Firefly Ln","44.387612","-68.203912","Bar Harbor","Hancock County","ME","23009"
2019-09-20,"Bar Harbor","ME","Bar Harbor Village Green",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19 Firefly Ln","44.387612","-68.203912","Bar Harbor","Hancock County","ME","23009"
2019-09-20,"Belfast","ME","Resistance Corner Downtown Belfast; Main and High streets",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://bangordailynews.com/2019/09/20/news/portland/see-maine-demonstrators-who-rallied-for-action-on-climate-change/","https://www.penbaypilot.com/article/belfast-citizens-rally-solidarity-global-climate-strike/124379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143 High Street","44.425909","-69.006423","Belfast","Waldo County","ME","23027"
2019-09-20,"Belfast","ME","Resistance Corner Downtown Belfast; Main and High streets",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://bangordailynews.com/2019/09/20/news/portland/see-maine-demonstrators-who-rallied-for-action-on-climate-change/","https://www.penbaypilot.com/article/belfast-citizens-rally-solidarity-global-climate-strike/124379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143 High Street","44.425909","-69.006423","Belfast","Waldo County","ME","23027"
2019-09-20,"Belfast","ME","Resistance Corner Downtown Belfast; Main and High streets",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://bangordailynews.com/2019/09/20/news/portland/see-maine-demonstrators-who-rallied-for-action-on-climate-change/","https://www.penbaypilot.com/article/belfast-citizens-rally-solidarity-global-climate-strike/124379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143 High Street","44.425909","-69.006423","Belfast","Waldo County","ME","23027"
2019-09-20,"Belfast","ME","Resistance Corner Downtown Belfast; Main and High streets",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","more than 50",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://bangordailynews.com/2019/09/20/news/portland/see-maine-demonstrators-who-rallied-for-action-on-climate-change/","https://www.penbaypilot.com/article/belfast-citizens-rally-solidarity-global-climate-strike/124379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143 High Street","44.425909","-69.006423","Belfast","Waldo County","ME","23027"
2019-09-20,"Biddeford","ME","Biddeford Fringe Fest; Main St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100 block of Main Street","43.492584","-70.453384","Biddeford","York County","ME","23031"
2019-09-20,"Biddeford","ME","Biddeford Fringe Fest; Main St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100 block of Main Street","43.492584","-70.453384","Biddeford","York County","ME","23031"
2019-09-20,"Blue Hill","ME","Bridge over Mill Stream",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66 Main Street","44.413966","-68.58669","Blue Hill","Hancock County","ME","23009"
2019-09-20,"Blue Hill","ME","Bridge over Mill Stream",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66 Main Street","44.413966","-68.58669","Blue Hill","Hancock County","ME","23009"
2019-09-20,"Brunswick","ME","Bowdoin Art Museum steps",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",38,38,38,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.timesrecord.com/articles/front-page/bowdoin-college-students-join-protesters-across-the-country-world-to-demand-climate-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255 Maine St","43.914016","-69.966996","Brunswick","Cumberland County","ME","23005"
2019-09-20,"Brunswick","ME","Bowdoin Art Museum steps",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",38,38,38,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.timesrecord.com/articles/front-page/bowdoin-college-students-join-protesters-across-the-country-world-to-demand-climate-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255 Maine St","43.914016","-69.966996","Brunswick","Cumberland County","ME","23005"
2019-09-20,"Brunswick","ME","Bowdoin Art Museum steps",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",38,38,38,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org","https://www.timesrecord.com/articles/front-page/bowdoin-college-students-join-protesters-across-the-country-world-to-demand-climate-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255 Maine St","43.914016","-69.966996","Brunswick","Cumberland County","ME","23005"
2019-09-20,"Ellsworth","ME","Union River Bridge",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","70 or so",70,70,70,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.ellsworthamerican.com/featured/climate-protesters-demand-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 State Street","44.54341","-68.419464","Ellsworth","Hancock County","ME","23009"
2019-09-20,"Ellsworth","ME","Union River Bridge",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","70 or so",70,70,70,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.ellsworthamerican.com/featured/climate-protesters-demand-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 State Street","44.54341","-68.419464","Ellsworth","Hancock County","ME","23009"
2019-09-20,"Ellsworth","ME","Union River Bridge",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","70 or so",70,70,70,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.ellsworthamerican.com/featured/climate-protesters-demand-action/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0 State Street","44.54341","-68.419464","Ellsworth","Hancock County","ME","23009"
2019-09-20,"Farmington","ME","Meetinghouse Park; 140 Main St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","FB: 17",17,17,17,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.facebook.com/events/661247901025397/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.6705","-70.151217","Farmington","Franklin County","ME","23007"
2019-09-20,"Farmington","ME","Meetinghouse Park; 140 Main St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","FB: 17",17,17,17,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.facebook.com/events/661247901025397/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.6705","-70.151217","Farmington","Franklin County","ME","23007"
2019-09-20,"Farmington","ME","Farmington Maine Post Office",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","200.0",200,200,200,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196 Main St.","44.6705","-70.151217","Farmington","Franklin County","ME","23007"
2019-09-20,"Farmington","ME","Farmington Maine Post Office",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","200.0",200,200,200,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196 Main St.","44.6705","-70.151217","Farmington","Franklin County","ME","23007"
2019-09-20,"Kennebunk","ME","First Parish Kennebunk",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114 Main Street","43.384531","-70.54399","Kennebunk","York County","ME","23031"
2019-09-20,"Kennebunk","ME","First Parish Kennebunk",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114 Main Street","43.384531","-70.54399","Kennebunk","York County","ME","23031"
2019-09-20,"Machias","ME","Dike on Route 1",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","50.0",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111 Main Street","44.715079","-67.461376","Machias","Washington County","ME","23029"
2019-09-20,"Machias","ME","Dike on Route 1",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","50.0",50,50,50,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111 Main Street","44.715079","-67.461376","Machias","Washington County","ME","23029"
2019-09-20,"Monhegan","ME","Monhegan Church steps",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",33,33,33,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"http://mainebeacon.com/thousands-of-young-mainers-join-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Church Lane","43.762307","-69.320324","Monhegan","Lincoln County","ME","23015"
2019-09-20,"Monhegan","ME","Monhegan Church steps",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",33,33,33,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"http://mainebeacon.com/thousands-of-young-mainers-join-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Church Lane","43.762307","-69.320324","Monhegan","Lincoln County","ME","23015"
2019-09-20,"Monhegan","ME","Monhegan Church steps",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",33,33,33,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,"http://mainebeacon.com/thousands-of-young-mainers-join-global-climate-strike/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Church Lane","43.762307","-69.320324","Monhegan","Lincoln County","ME","23015"
2019-09-20,"Norway","ME","Longley Square Park",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","100.0",100,100,100,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.213957","-70.54481","Norway","Oxford County","ME","23017"
2019-09-20,"Norway","ME","Longley Square Park",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","100.0",100,100,100,2,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list","https://www.350maine.org/september_20th_strikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.213957","-70.54481","Norway","Oxford County","ME","23017"
2019-09-20,"Portland","ME","City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 2000",2000,2000,2000,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.pressherald.com/2019/09/20/student-led-climate-strike-draws-hundreds-to-portland-city-hall/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.659099","-70.256819","Portland","Cumberland County","ME","23005"
2019-09-20,"Portland","ME","City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 2000",2000,2000,2000,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.pressherald.com/2019/09/20/student-led-climate-strike-draws-hundreds-to-portland-city-hall/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.659099","-70.256819","Portland","Cumberland County","ME","23005"
2019-09-20,"Portland","ME","City Hall",0,"demonstration",NA,"20190920-climatestrike","general protestors",NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","about 2000",2000,2000,2000,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.pressherald.com/2019/09/20/student-led-climate-strike-draws-hundreds-to-portland-city-hall/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.659099","-70.256819","Portland","Cumberland County","ME","23005"
2019-09-20,"Rockland","ME","Oceanside High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",16,16,16,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://knox.villagesoup.com/p/oceanside-students-demand-action-on-climate/1833989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.103691","-69.108929","Rockland","Knox County","ME","23013"
2019-09-20,"Rockland","ME","Oceanside High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",16,16,16,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://knox.villagesoup.com/p/oceanside-students-demand-action-on-climate/1833989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.103691","-69.108929","Rockland","Knox County","ME","23013"
2019-09-20,"Rockland","ME","Oceanside High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",16,16,16,1,"0",0,"0",0,"0",0,"0",0,NA,NA,NA,NA,NA,"https://knox.villagesoup.com/p/oceanside-students-demand-action-on-climate/1833989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.103691","-69.108929","Rockland","Knox County","ME","23013"
2019-09-20,"Rockport","ME","Camden Regional High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",86,86,86,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://twitter.com/SuitUpMaine/status/1175154152961466373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.184482","-69.076098","Rockport","Knox County","ME","23013"
2019-09-20,"Rockport","ME","Camden Regional High School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment","count pic",86,86,86,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://twitter.com/SuitUpMaine/status/1175154152961466373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.184482","-69.076098","Rockport","Knox County","ME","23013"
2019-09-20,"South Portland","ME","Mahoney Middle School Cafeteria",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240 Ocean St","43.641472","-70.240881","South Portland","Cumberland County","ME","23005"
2019-09-20,"South Portland","ME","Mahoney Middle School Cafeteria",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240 Ocean St","43.641472","-70.240881","South Portland","Cumberland County","ME","23005"
2019-09-20,"Unity","ME","Community Ground Country Fair",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.mofga.org/The-Fair/Activities-Events/join-the-global-climate-strike-at-the-common-ground-country-fair",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.611164","-69.334503","Unity","Waldo County","ME","23027"
